delineation,cbsa_code,bulletin,cbsa_title,cbsa_type,csa_code,csa_title,n_counties,n_metdivs,states,valid_from,valid_to
2018-04,24380,18-03,"Grants, NM",micropolitan,106,"Albuquerque-Santa Fe-Las Vegas, NM",1,0,35,2018-04-10,2018-09-14
2018-04,24420,18-03,"Grants Pass, OR",metropolitan,366,"Medford-Grants Pass, OR",1,0,41,2018-04-10,2018-09-14
2018-04,24460,18-03,"Great Bend, KS",micropolitan,,,1,0,20,2018-04-10,2018-09-14
2018-04,24500,18-03,"Great Falls, MT",metropolitan,,,1,0,30,2018-04-10,2018-09-14
2018-04,24540,18-03,"Greeley, CO",metropolitan,216,"Denver-Aurora, CO",1,0,08,2018-04-10,2018-09-14
2018-04,24580,18-03,"Green Bay, WI",metropolitan,267,"Green Bay-Shawano, WI",3,0,55,2018-04-10,2018-09-14
2018-04,24620,18-03,"Greeneville, TN",micropolitan,,,1,0,47,2018-04-10,2018-09-14
2018-04,24640,18-03,"Greenfield Town, MA",micropolitan,521,"Springfield-Greenfield Town, MA",1,0,25,2018-04-10,2018-09-14
2018-04,24660,18-03,"Greensboro-High Point, NC",metropolitan,268,"Greensboro--Winston-Salem--High Point, NC",3,0,37,2018-04-10,2018-09-14
2018-04,24700,18-03,"Greensburg, IN",micropolitan,294,"Indianapolis-Carmel-Muncie, IN",1,0,18,2018-04-10,2018-09-14
2018-04,24740,18-03,"Greenville, MS",micropolitan,,,1,0,28,2018-04-10,2018-09-14
2018-04,24780,18-03,"Greenville, NC",metropolitan,274,"Greenville-Washington, NC",1,0,37,2018-04-10,2018-09-14
2018-04,24820,18-03,"Greenville, OH",micropolitan,212,"Dayton-Springfield-Sidney, OH",1,0,39,2018-04-10,2018-09-14
2018-04,24860,18-03,"Greenville-Anderson-Mauldin, SC",metropolitan,273,"Greenville-Spartanburg-Anderson, SC",4,0,45,2018-04-10,2018-09-14
2018-04,24900,18-03,"Greenwood, MS",micropolitan,,,2,0,28,2018-04-10,2018-09-14
2018-04,24940,18-03,"Greenwood, SC",micropolitan,273,"Greenville-Spartanburg-Anderson, SC",2,0,45,2018-04-10,2018-09-14
2018-04,24980,18-03,"Grenada, MS",micropolitan,,,1,0,28,2018-04-10,2018-09-14
2018-04,25020,18-03,"Guayama, PR",metropolitan,490,"San Juan-Carolina, PR",3,0,72,2018-04-10,2018-09-14
2018-04,25060,18-03,"Gulfport-Biloxi-Pascagoula, MS",metropolitan,,,3,0,28,2018-04-10,2018-09-14
2018-04,25100,18-03,"Guymon, OK",micropolitan,,,1,0,40,2018-04-10,2018-09-14
2018-04,25180,18-03,"Hagerstown-Martinsburg, MD-WV",metropolitan,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",2,0,"24,54",2018-04-10,2018-09-14
2018-04,25200,18-03,"Hailey, ID",micropolitan,,,3,0,16,2018-04-10,2018-09-14
2018-04,25220,18-03,"Hammond, LA",metropolitan,406,"New Orleans-Metairie-Hammond, LA-MS",1,0,22,2018-04-10,2018-09-14
2018-04,25260,18-03,"Hanford-Corcoran, CA",metropolitan,546,"Visalia-Porterville-Hanford, CA",1,0,06,2018-04-10,2018-09-14
2018-04,25300,18-03,"Hannibal, MO",micropolitan,448,"Quincy-Hannibal, IL-MO",2,0,29,2018-04-10,2018-09-14
2018-04,25420,18-03,"Harrisburg-Carlisle, PA",metropolitan,276,"Harrisburg-York-Lebanon, PA",3,0,42,2018-04-10,2018-09-14
2018-04,25460,18-03,"Harrison, AR",micropolitan,,,2,0,05,2018-04-10,2018-09-14
2018-04,25500,18-03,"Harrisonburg, VA",metropolitan,277,"Harrisonburg-Staunton-Waynesboro, VA",2,0,51,2018-04-10,2018-09-14
2018-04,25540,18-03,"Hartford-West Hartford-East Hartford, CT",metropolitan,278,"Hartford-West Hartford, CT",3,0,09,2018-04-10,2018-09-14
2018-04,25580,18-03,"Hastings, NE",micropolitan,,,1,0,31,2018-04-10,2018-09-14
2018-04,25620,18-03,"Hattiesburg, MS",metropolitan,,,3,0,28,2018-04-10,2018-09-14
2018-04,25700,18-03,"Hays, KS",micropolitan,,,1,0,20,2018-04-10,2018-09-14
2018-04,25720,18-03,"Heber, UT",micropolitan,482,"Salt Lake City-Provo-Orem, UT",1,0,49,2018-04-10,2018-09-14
2018-04,25740,18-03,"Helena, MT",micropolitan,,,2,0,30,2018-04-10,2018-09-14
2018-04,25760,18-03,"Helena-West Helena, AR",micropolitan,,,1,0,05,2018-04-10,2018-09-14
2018-04,25780,18-03,"Henderson, NC",micropolitan,450,"Raleigh-Durham-Chapel Hill, NC",1,0,37,2018-04-10,2018-09-14
2018-04,25820,18-03,"Hereford, TX",micropolitan,,,1,0,48,2018-04-10,2018-09-14
2018-04,25840,18-03,"Hermiston-Pendleton, OR",micropolitan,,,2,0,41,2018-04-10,2018-09-14
2018-04,25860,18-03,"Hickory-Lenoir-Morganton, NC",metropolitan,280,"Hickory-Lenoir, NC",4,0,37,2018-04-10,2018-09-14
2018-04,25880,18-03,"Hillsdale, MI",micropolitan,,,1,0,26,2018-04-10,2018-09-14
2018-04,25900,18-03,"Hilo, HI",micropolitan,,,1,0,15,2018-04-10,2018-09-14
2018-04,25940,18-03,"Hilton Head Island-Bluffton-Beaufort, SC",metropolitan,,,2,0,45,2018-04-10,2018-09-14
2018-04,25980,18-03,"Hinesville, GA",metropolitan,496,"Savannah-Hinesville-Statesboro, GA",2,0,13,2018-04-10,2018-09-14
2018-04,26020,18-03,"Hobbs, NM",micropolitan,,,1,0,35,2018-04-10,2018-09-14
2018-04,26090,18-03,"Holland, MI",micropolitan,266,"Grand Rapids-Wyoming-Muskegon, MI",1,0,26,2018-04-10,2018-09-14
2018-04,26140,18-03,"Homosassa Springs, FL",metropolitan,,,1,0,12,2018-04-10,2018-09-14
2018-04,26220,18-03,"Hood River, OR",micropolitan,,,1,0,41,2018-04-10,2018-09-14
2018-04,26260,18-03,"Hope, AR",micropolitan,,,2,0,05,2018-04-10,2018-09-14
2018-04,26300,18-03,"Hot Springs, AR",metropolitan,284,"Hot Springs-Malvern, AR",1,0,05,2018-04-10,2018-09-14
2018-04,26340,18-03,"Houghton, MI",micropolitan,,,2,0,26,2018-04-10,2018-09-14
2018-04,26380,18-03,"Houma-Thibodaux, LA",metropolitan,,,2,0,22,2018-04-10,2018-09-14
2018-04,26420,18-03,"Houston-The Woodlands-Sugar Land, TX",metropolitan,288,"Houston-The Woodlands, TX",9,0,48,2018-04-10,2018-09-14
2018-04,26460,18-03,"Hudson, NY",micropolitan,104,"Albany-Schenectady, NY",1,0,36,2018-04-10,2018-09-14
2018-04,26500,18-03,"Huntingdon, PA",micropolitan,,,1,0,42,2018-04-10,2018-09-14
2018-04,26540,18-03,"Huntington, IN",micropolitan,258,"Fort Wayne-Huntington-Auburn, IN",1,0,18,2018-04-10,2018-09-14
2018-04,26580,18-03,"Huntington-Ashland, WV-KY-OH",metropolitan,170,"Charleston-Huntington-Ashland, WV-OH-KY",7,0,"21,39,54",2018-04-10,2018-09-14
2018-04,26620,18-03,"Huntsville, AL",metropolitan,290,"Huntsville-Decatur-Albertville, AL",2,0,01,2018-04-10,2018-09-14
2018-04,26660,18-03,"Huntsville, TX",micropolitan,288,"Houston-The Woodlands, TX",2,0,48,2018-04-10,2018-09-14
2018-04,26700,18-03,"Huron, SD",micropolitan,,,1,0,46,2018-04-10,2018-09-14
2018-04,26740,18-03,"Hutchinson, KS",micropolitan,,,1,0,20,2018-04-10,2018-09-14
2018-04,26780,18-03,"Hutchinson, MN",micropolitan,378,"Minneapolis-St. Paul, MN-WI",1,0,27,2018-04-10,2018-09-14
2018-04,26820,18-03,"Idaho Falls, ID",metropolitan,292,"Idaho Falls-Rexburg-Blackfoot, ID",3,0,16,2018-04-10,2018-09-14
2018-04,26860,18-03,"Indiana, PA",micropolitan,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",1,0,42,2018-04-10,2018-09-14
2018-04,26900,18-03,"Indianapolis-Carmel-Anderson, IN",metropolitan,294,"Indianapolis-Carmel-Muncie, IN",11,0,18,2018-04-10,2018-09-14
2018-04,26940,18-03,"Indianola, MS",micropolitan,185,"Cleveland-Indianola, MS",1,0,28,2018-04-10,2018-09-14
2018-04,26960,18-03,"Ionia, MI",micropolitan,266,"Grand Rapids-Wyoming-Muskegon, MI",1,0,26,2018-04-10,2018-09-14
2018-04,26980,18-03,"Iowa City, IA",metropolitan,168,"Cedar Rapids-Iowa City, IA",2,0,19,2018-04-10,2018-09-14
2018-04,27020,18-03,"Iron Mountain, MI-WI",micropolitan,,,2,0,"26,55",2018-04-10,2018-09-14
2018-04,27060,18-03,"Ithaca, NY",metropolitan,296,"Ithaca-Cortland, NY",1,0,36,2018-04-10,2018-09-14
2018-04,27100,18-03,"Jackson, MI",metropolitan,,,1,0,26,2018-04-10,2018-09-14
2018-04,27140,18-03,"Jackson, MS",metropolitan,298,"Jackson-Vicksburg-Brookhaven, MS",6,0,28,2018-04-10,2018-09-14
2018-04,27160,18-03,"Jackson, OH",micropolitan,,,1,0,39,2018-04-10,2018-09-14
2018-04,27180,18-03,"Jackson, TN",metropolitan,297,"Jackson-Brownsville, TN",3,0,47,2018-04-10,2018-09-14
2018-04,27220,18-03,"Jackson, WY-ID",micropolitan,,,2,0,"16,56",2018-04-10,2018-09-14
2018-04,27260,18-03,"Jacksonville, FL",metropolitan,300,"Jacksonville-St. Marys-Palatka, FL-GA",5,0,12,2018-04-10,2018-09-14
2018-04,27300,18-03,"Jacksonville, IL",micropolitan,522,"Springfield-Jacksonville-Lincoln, IL",2,0,17,2018-04-10,2018-09-14
2018-04,27340,18-03,"Jacksonville, NC",metropolitan,,,1,0,37,2018-04-10,2018-09-14
2018-04,27380,18-03,"Jacksonville, TX",micropolitan,540,"Tyler-Jacksonville, TX",1,0,48,2018-04-10,2018-09-14
2018-04,27420,18-03,"Jamestown, ND",micropolitan,,,1,0,38,2018-04-10,2018-09-14
2018-04,27460,18-03,"Jamestown-Dunkirk-Fredonia, NY",micropolitan,,,1,0,36,2018-04-10,2018-09-14
2018-04,27500,18-03,"Janesville-Beloit, WI",metropolitan,357,"Madison-Janesville-Beloit, WI",1,0,55,2018-04-10,2018-09-14
2018-04,27540,18-03,"Jasper, IN",micropolitan,,,2,0,18,2018-04-10,2018-09-14
2018-04,27580,18-03,"Jayuya, PR",micropolitan,,,1,0,72,2018-04-10,2018-09-14
2018-04,27600,18-03,"Jefferson, GA",micropolitan,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA",1,0,13,2018-04-10,2018-09-14
2018-04,27620,18-03,"Jefferson City, MO",metropolitan,,,4,0,29,2018-04-10,2018-09-14
2018-04,27660,18-03,"Jennings, LA",micropolitan,324,"Lake Charles-Jennings, LA",1,0,22,2018-04-10,2018-09-14
2018-04,27700,18-03,"Jesup, GA",micropolitan,,,1,0,13,2018-04-10,2018-09-14
2018-04,27740,18-03,"Johnson City, TN",metropolitan,304,"Johnson City-Kingsport-Bristol, TN-VA",3,0,47,2018-04-10,2018-09-14
2018-04,27780,18-03,"Johnstown, PA",metropolitan,306,"Johnstown-Somerset, PA",1,0,42,2018-04-10,2018-09-14
2018-04,27860,18-03,"Jonesboro, AR",metropolitan,308,"Jonesboro-Paragould, AR",2,0,05,2018-04-10,2018-09-14
2018-04,27900,18-03,"Joplin, MO",metropolitan,309,"Joplin-Miami, MO-OK",2,0,29,2018-04-10,2018-09-14
2018-04,27920,18-03,"Junction City, KS",micropolitan,358,"Manhattan-Junction City, KS",1,0,20,2018-04-10,2018-09-14
2018-04,27940,18-03,"Juneau, AK",micropolitan,,,1,0,02,2018-04-10,2018-09-14
2018-04,27980,18-03,"Kahului-Wailuku-Lahaina, HI",metropolitan,,,2,0,15,2018-04-10,2018-09-14
2018-04,28020,18-03,"Kalamazoo-Portage, MI",metropolitan,310,"Kalamazoo-Battle Creek-Portage, MI",2,0,26,2018-04-10,2018-09-14
2018-04,28060,18-03,"Kalispell, MT",micropolitan,,,1,0,30,2018-04-10,2018-09-14
2018-04,28100,18-03,"Kankakee, IL",metropolitan,176,"Chicago-Naperville, IL-IN-WI",1,0,17,2018-04-10,2018-09-14
2018-04,28140,18-03,"Kansas City, MO-KS",metropolitan,312,"Kansas City-Overland Park-Kansas City, MO-KS",14,0,"20,29",2018-04-10,2018-09-14
2018-04,28180,18-03,"Kapaa, HI",micropolitan,,,1,0,15,2018-04-10,2018-09-14
2018-04,28260,18-03,"Kearney, NE",micropolitan,,,2,0,31,2018-04-10,2018-09-14
2018-04,28300,18-03,"Keene, NH",micropolitan,,,1,0,33,2018-04-10,2018-09-14
2018-04,28340,18-03,"Kendallville, IN",micropolitan,258,"Fort Wayne-Huntington-Auburn, IN",1,0,18,2018-04-10,2018-09-14
2018-04,28380,18-03,"Kennett, MO",micropolitan,,,1,0,29,2018-04-10,2018-09-14
2018-04,28420,18-03,"Kennewick-Richland, WA",metropolitan,,,2,0,53,2018-04-10,2018-09-14
2018-04,28500,18-03,"Kerrville, TX",micropolitan,,,1,0,48,2018-04-10,2018-09-14
2018-04,28540,18-03,"Ketchikan, AK",micropolitan,,,1,0,02,2018-04-10,2018-09-14
2018-04,28580,18-03,"Key West, FL",micropolitan,,,1,0,12,2018-04-10,2018-09-14
2018-04,28620,18-03,"Kill Devil Hills, NC",micropolitan,545,"Virginia Beach-Norfolk, VA-NC",2,0,37,2018-04-10,2018-09-14
2018-04,28660,18-03,"Killeen-Temple, TX",metropolitan,,,3,0,48,2018-04-10,2018-09-14
2018-04,28700,18-03,"Kingsport-Bristol-Bristol, TN-VA",metropolitan,304,"Johnson City-Kingsport-Bristol, TN-VA",5,0,"47,51",2018-04-10,2018-09-14
2018-04,28740,18-03,"Kingston, NY",metropolitan,408,"New York-Newark, NY-NJ-CT-PA",1,0,36,2018-04-10,2018-09-14
2018-04,28780,18-03,"Kingsville, TX",micropolitan,204,"Corpus Christi-Kingsville-Alice, TX",2,0,48,2018-04-10,2018-09-14
2018-04,28820,18-03,"Kinston, NC",micropolitan,,,1,0,37,2018-04-10,2018-09-14
2018-04,28860,18-03,"Kirksville, MO",micropolitan,,,2,0,29,2018-04-10,2018-09-14
2018-04,28900,18-03,"Klamath Falls, OR",micropolitan,,,1,0,41,2018-04-10,2018-09-14
2018-04,28940,18-03,"Knoxville, TN",metropolitan,314,"Knoxville-Morristown-Sevierville, TN",9,0,47,2018-04-10,2018-09-14
2018-04,29020,18-03,"Kokomo, IN",metropolitan,316,"Kokomo-Peru, IN",1,0,18,2018-04-10,2018-09-14
2018-04,29060,18-03,"Laconia, NH",micropolitan,148,"Boston-Worcester-Providence, MA-RI-NH-CT",1,0,33,2018-04-10,2018-09-14
2018-04,29100,18-03,"La Crosse-Onalaska, WI-MN",metropolitan,,,2,0,"27,55",2018-04-10,2018-09-14
2018-04,29180,18-03,"Lafayette, LA",metropolitan,318,"Lafayette-Opelousas-Morgan City, LA",5,0,22,2018-04-10,2018-09-14
2018-04,29200,18-03,"Lafayette-West Lafayette, IN",metropolitan,320,"Lafayette-West Lafayette-Frankfort, IN",3,0,18,2018-04-10,2018-09-14
2018-04,29260,18-03,"La Grande, OR",micropolitan,,,1,0,41,2018-04-10,2018-09-14
2018-04,29300,18-03,"LaGrange, GA",micropolitan,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA",1,0,13,2018-04-10,2018-09-14
2018-04,29340,18-03,"Lake Charles, LA",metropolitan,324,"Lake Charles-Jennings, LA",2,0,22,2018-04-10,2018-09-14
2018-04,29380,18-03,"Lake City, FL",micropolitan,264,"Gainesville-Lake City, FL",1,0,12,2018-04-10,2018-09-14
2018-04,29420,18-03,"Lake Havasu City-Kingman, AZ",metropolitan,332,"Las Vegas-Henderson, NV-AZ",1,0,04,2018-04-10,2018-09-14
2018-04,29460,18-03,"Lakeland-Winter Haven, FL",metropolitan,,,1,0,12,2018-04-10,2018-09-14
2018-04,29500,18-03,"Lamesa, TX",micropolitan,,,1,0,48,2018-04-10,2018-09-14
2018-04,29540,18-03,"Lancaster, PA",metropolitan,,,1,0,42,2018-04-10,2018-09-14
2018-04,29620,18-03,"Lansing-East Lansing, MI",metropolitan,330,"Lansing-East Lansing-Owosso, MI",3,0,26,2018-04-10,2018-09-14
2018-04,29660,18-03,"Laramie, WY",micropolitan,,,1,0,56,2018-04-10,2018-09-14
2018-04,29700,18-03,"Laredo, TX",metropolitan,,,1,0,48,2018-04-10,2018-09-14
2018-04,29740,18-03,"Las Cruces, NM",metropolitan,238,"El Paso-Las Cruces, TX-NM",1,0,35,2018-04-10,2018-09-14
2018-04,29780,18-03,"Las Vegas, NM",micropolitan,106,"Albuquerque-Santa Fe-Las Vegas, NM",1,0,35,2018-04-10,2018-09-14
2018-04,29820,18-03,"Las Vegas-Henderson-Paradise, NV",metropolitan,332,"Las Vegas-Henderson, NV-AZ",1,0,32,2018-04-10,2018-09-14
2018-04,29860,18-03,"Laurel, MS",micropolitan,,,2,0,28,2018-04-10,2018-09-14
2018-04,29900,18-03,"Laurinburg, NC",micropolitan,246,"Fayetteville-Lumberton-Laurinburg, NC",1,0,37,2018-04-10,2018-09-14
2018-04,29940,18-03,"Lawrence, KS",metropolitan,312,"Kansas City-Overland Park-Kansas City, MO-KS",1,0,20,2018-04-10,2018-09-14
2018-04,29980,18-03,"Lawrenceburg, TN",micropolitan,400,"Nashville-Davidson--Murfreesboro, TN",1,0,47,2018-04-10,2018-09-14
2018-04,30020,18-03,"Lawton, OK",metropolitan,,,2,0,40,2018-04-10,2018-09-14
2018-04,30060,18-03,"Lebanon, MO",micropolitan,,,1,0,29,2018-04-10,2018-09-14
2018-04,30140,18-03,"Lebanon, PA",metropolitan,276,"Harrisburg-York-Lebanon, PA",1,0,42,2018-04-10,2018-09-14
2018-04,30220,18-03,"Levelland, TX",micropolitan,352,"Lubbock-Levelland, TX",1,0,48,2018-04-10,2018-09-14
2018-04,30260,18-03,"Lewisburg, PA",micropolitan,146,"Bloomsburg-Berwick-Sunbury, PA",1,0,42,2018-04-10,2018-09-14
2018-04,30280,18-03,"Lewisburg, TN",micropolitan,400,"Nashville-Davidson--Murfreesboro, TN",1,0,47,2018-04-10,2018-09-14
2018-04,30300,18-03,"Lewiston, ID-WA",metropolitan,,,2,0,"16,53",2018-04-10,2018-09-14
2018-04,30340,18-03,"Lewiston-Auburn, ME",metropolitan,438,"Portland-Lewiston-South Portland, ME",1,0,23,2018-04-10,2018-09-14
2018-04,30380,18-03,"Lewistown, PA",micropolitan,,,1,0,42,2018-04-10,2018-09-14
2018-04,30420,18-03,"Lexington, NE",micropolitan,,,2,0,31,2018-04-10,2018-09-14
2018-04,30460,18-03,"Lexington-Fayette, KY",metropolitan,336,"Lexington-Fayette--Richmond--Frankfort, KY",6,0,21,2018-04-10,2018-09-14
2018-04,30580,18-03,"Liberal, KS",micropolitan,,,1,0,20,2018-04-10,2018-09-14
2018-04,30620,18-03,"Lima, OH",metropolitan,338,"Lima-Van Wert-Celina, OH",1,0,39,2018-04-10,2018-09-14
2018-04,30660,18-03,"Lincoln, IL",micropolitan,522,"Springfield-Jacksonville-Lincoln, IL",1,0,17,2018-04-10,2018-09-14
2018-04,30700,18-03,"Lincoln, NE",metropolitan,339,"Lincoln-Beatrice, NE",2,0,31,2018-04-10,2018-09-14
2018-04,30780,18-03,"Little Rock-North Little Rock-Conway, AR",metropolitan,340,"Little Rock-North Little Rock, AR",6,0,05,2018-04-10,2018-09-14
2018-04,30820,18-03,"Lock Haven, PA",micropolitan,558,"Williamsport-Lock Haven, PA",1,0,42,2018-04-10,2018-09-14
2018-04,30860,18-03,"Logan, UT-ID",metropolitan,,,2,0,"16,49",2018-04-10,2018-09-14
2018-04,30880,18-03,"Logan, WV",micropolitan,170,"Charleston-Huntington-Ashland, WV-OH-KY",1,0,54,2018-04-10,2018-09-14
2018-04,30900,18-03,"Logansport, IN",micropolitan,,,1,0,18,2018-04-10,2018-09-14
2018-04,30940,18-03,"London, KY",micropolitan,,,3,0,21,2018-04-10,2018-09-14
2018-04,30980,18-03,"Longview, TX",metropolitan,346,"Longview-Marshall, TX",3,0,48,2018-04-10,2018-09-14
2018-04,31020,18-03,"Longview, WA",metropolitan,440,"Portland-Vancouver-Salem, OR-WA",1,0,53,2018-04-10,2018-09-14
2018-04,31060,18-03,"Los Alamos, NM",micropolitan,106,"Albuquerque-Santa Fe-Las Vegas, NM",1,0,35,2018-04-10,2018-09-14
2018-04,31080,18-03,"Los Angeles-Long Beach-Anaheim, CA",metropolitan,348,"Los Angeles-Long Beach, CA",2,2,06,2018-04-10,2018-09-14
2018-04,31140,18-03,"Louisville/Jefferson County, KY-IN",metropolitan,350,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",12,0,"18,21",2018-04-10,2018-09-14
2018-04,31180,18-03,"Lubbock, TX",metropolitan,352,"Lubbock-Levelland, TX",3,0,48,2018-04-10,2018-09-14
2018-04,31220,18-03,"Ludington, MI",micropolitan,,,1,0,26,2018-04-10,2018-09-14
2018-04,31260,18-03,"Lufkin, TX",micropolitan,,,1,0,48,2018-04-10,2018-09-14
2018-04,31300,18-03,"Lumberton, NC",micropolitan,246,"Fayetteville-Lumberton-Laurinburg, NC",1,0,37,2018-04-10,2018-09-14
2018-04,31340,18-03,"Lynchburg, VA",metropolitan,,,5,0,51,2018-04-10,2018-09-14
2018-04,31380,18-03,"Macomb, IL",micropolitan,,,1,0,17,2018-04-10,2018-09-14
2018-04,31420,18-03,"Macon-Bibb County, GA",metropolitan,356,"Macon-Bibb County--Warner Robins, GA",5,0,13,2018-04-10,2018-09-14
2018-04,31460,18-03,"Madera, CA",metropolitan,260,"Fresno-Madera, CA",1,0,06,2018-04-10,2018-09-14
2018-04,31500,18-03,"Madison, IN",micropolitan,350,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",1,0,18,2018-04-10,2018-09-14
2018-04,31540,18-03,"Madison, WI",metropolitan,357,"Madison-Janesville-Beloit, WI",4,0,55,2018-04-10,2018-09-14
2018-04,31580,18-03,"Madisonville, KY",micropolitan,,,1,0,21,2018-04-10,2018-09-14
2018-04,31620,18-03,"Magnolia, AR",micropolitan,,,1,0,05,2018-04-10,2018-09-14
2018-04,31660,18-03,"Malone, NY",micropolitan,,,1,0,36,2018-04-10,2018-09-14
2018-04,31680,18-03,"Malvern, AR",micropolitan,284,"Hot Springs-Malvern, AR",1,0,05,2018-04-10,2018-09-14
2018-04,31700,18-03,"Manchester-Nashua, NH",metropolitan,148,"Boston-Worcester-Providence, MA-RI-NH-CT",1,0,33,2018-04-10,2018-09-14
2018-04,31740,18-03,"Manhattan, KS",metropolitan,358,"Manhattan-Junction City, KS",2,0,20,2018-04-10,2018-09-14
2018-04,31820,18-03,"Manitowoc, WI",micropolitan,,,1,0,55,2018-04-10,2018-09-14
2018-04,31860,18-03,"Mankato-North Mankato, MN",metropolitan,359,"Mankato-New Ulm-North Mankato, MN",2,0,27,2018-04-10,2018-09-14
2018-04,31900,18-03,"Mansfield, OH",metropolitan,360,"Mansfield-Ashland-Bucyrus, OH",1,0,39,2018-04-10,2018-09-14
2018-04,31930,18-03,"Marietta, OH",micropolitan,425,"Parkersburg-Marietta-Vienna, WV-OH",1,0,39,2018-04-10,2018-09-14
2018-04,31940,18-03,"Marinette, WI-MI",micropolitan,,,2,0,"26,55",2018-04-10,2018-09-14
2018-04,31980,18-03,"Marion, IN",micropolitan,,,1,0,18,2018-04-10,2018-09-14
2018-04,32000,18-03,"Marion, NC",micropolitan,280,"Hickory-Lenoir, NC",1,0,37,2018-04-10,2018-09-14
2018-04,32020,18-03,"Marion, OH",micropolitan,198,"Columbus-Marion-Zanesville, OH",1,0,39,2018-04-10,2018-09-14
2018-04,32100,18-03,"Marquette, MI",micropolitan,,,1,0,26,2018-04-10,2018-09-14
2018-04,32140,18-03,"Marshall, MN",micropolitan,,,1,0,27,2018-04-10,2018-09-14
2018-04,32180,18-03,"Marshall, MO",micropolitan,,,1,0,29,2018-04-10,2018-09-14
2018-04,32220,18-03,"Marshall, TX",micropolitan,346,"Longview-Marshall, TX",1,0,48,2018-04-10,2018-09-14
2018-04,32260,18-03,"Marshalltown, IA",micropolitan,,,1,0,19,2018-04-10,2018-09-14
2018-04,32280,18-03,"Martin, TN",micropolitan,362,"Martin-Union City, TN-KY",1,0,47,2018-04-10,2018-09-14
2018-04,32300,18-03,"Martinsville, VA",micropolitan,,,2,0,51,2018-04-10,2018-09-14
2018-04,32340,18-03,"Maryville, MO",micropolitan,,,1,0,29,2018-04-10,2018-09-14
2018-04,32380,18-03,"Mason City, IA",micropolitan,,,2,0,19,2018-04-10,2018-09-14
2018-04,32420,18-03,"Mayagüez, PR",metropolitan,364,"Mayagüez-San Germán, PR",2,0,72,2018-04-10,2018-09-14
2018-04,32460,18-03,"Mayfield, KY",micropolitan,424,"Paducah-Mayfield, KY-IL",1,0,21,2018-04-10,2018-09-14
2018-04,32500,18-03,"Maysville, KY",micropolitan,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",1,0,21,2018-04-10,2018-09-14
2018-04,32540,18-03,"McAlester, OK",micropolitan,,,1,0,40,2018-04-10,2018-09-14
2018-04,32580,18-03,"McAllen-Edinburg-Mission, TX",metropolitan,365,"McAllen-Edinburg, TX",1,0,48,2018-04-10,2018-09-14
2018-04,32620,18-03,"McComb, MS",micropolitan,,,2,0,28,2018-04-10,2018-09-14
2018-04,32660,18-03,"McMinnville, TN",micropolitan,,,1,0,47,2018-04-10,2018-09-14
2018-04,32700,18-03,"McPherson, KS",micropolitan,,,1,0,20,2018-04-10,2018-09-14
2018-04,32740,18-03,"Meadville, PA",micropolitan,240,"Erie-Meadville, PA",1,0,42,2018-04-10,2018-09-14
2018-04,32780,18-03,"Medford, OR",metropolitan,366,"Medford-Grants Pass, OR",1,0,41,2018-04-10,2018-09-14
2018-04,32820,18-03,"Memphis, TN-MS-AR",metropolitan,368,"Memphis-Forrest City, TN-MS-AR",9,0,"05,28,47",2018-04-10,2018-09-14
2018-04,32860,18-03,"Menomonie, WI",micropolitan,232,"Eau Claire-Menomonie, WI",1,0,55,2018-04-10,2018-09-14
2018-04,32900,18-03,"Merced, CA",metropolitan,382,"Modesto-Merced, CA",1,0,06,2018-04-10,2018-09-14
2018-04,32940,18-03,"Meridian, MS",micropolitan,,,3,0,28,2018-04-10,2018-09-14
2018-04,32980,18-03,"Merrill, WI",micropolitan,554,"Wausau-Stevens Point-Wisconsin Rapids, WI",1,0,55,2018-04-10,2018-09-14
2018-04,33020,18-03,"Mexico, MO",micropolitan,190,"Columbia-Moberly-Mexico, MO",1,0,29,2018-04-10,2018-09-14
2018-04,33060,18-03,"Miami, OK",micropolitan,309,"Joplin-Miami, MO-OK",1,0,40,2018-04-10,2018-09-14
2018-04,33100,18-03,"Miami-Fort Lauderdale-West Palm Beach, FL",metropolitan,370,"Miami-Fort Lauderdale-Port St. Lucie, FL",3,3,12,2018-04-10,2018-09-14
2018-04,33140,18-03,"Michigan City-La Porte, IN",metropolitan,176,"Chicago-Naperville, IL-IN-WI",1,0,18,2018-04-10,2018-09-14
2018-04,33180,18-03,"Middlesborough, KY",micropolitan,,,1,0,21,2018-04-10,2018-09-14
2018-04,33220,18-03,"Midland, MI",metropolitan,474,"Saginaw-Midland-Bay City, MI",1,0,26,2018-04-10,2018-09-14
2018-04,33260,18-03,"Midland, TX",metropolitan,372,"Midland-Odessa, TX",2,0,48,2018-04-10,2018-09-14
